date,shift,process,line,time_slot,model,loss_min,loss_type_code,loss_type_name,complexity,loss_detail,sub_idx,action,target,actual,target_mi,actual_mi,target_ate,actual_ate
2026-06-11,DAY,SMT,PS11,D,L75S7_HVD,110.0,CHANGE_MODEL,모델교체,복합,Change Model từ 13:30 - 15:20,1,Kỹ thuật điều chỉnh ,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,DAY,SMT,PS11,TOTAL,L59E60A_HVD,240.0,EQUIP_FAIL,설비고장(기타),복합,Đổi sample Kỹ thuật làm chương trình từ 7:30,1,Kỹ thuật điều chỉnh ,1040.0,184.0,0.0,0.0,0.0,0.0
2026-06-11,DAY,SMT,PS11,TOTAL,L59E60A_HVD,110.0,CHANGE_MODEL,모델교체,복합,Change Model từ 13:30 - 15:20,2,Kỹ thuật điều chỉnh ,1040.0,184.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS01,F,L65CA9N-HVD,82.0,AI_STOCK,AI자재부족,복합,dừng chờ pcb từ AI,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS01,G,L65CA9N-HVD,135.0,AI_STOCK,AI자재부족,복합,dừng chờ pcb từ AI,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS01,H,L65CA9N-HVD,57.0,AI_STOCK,AI자재부족,복합,dừng chờ pcb từ AI,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS01,I,L65CA9N-HVD,10.0,AI_STOCK,AI자재부족,복합,dừng chờ pcb từ AI,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS01,J,L65CA9N-HVD,29.0,MOUTER,Mouter불량,복합,lỗi nozzel moutor 3,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS01,TOTAL,L65CA9N-HVD,284.0,AI_STOCK,AI자재부족,복합,dừng chờ pcb từ AI,1,,1320.0,884.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS01,TOTAL,L65CA9N-HVD,29.0,MOUTER,Mouter불량,복합,lỗi nozzel moutor 3,2,,1320.0,884.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS02,F,L55S7W-HVD,45.0,EQUIP_FAIL,설비고장(기타),복합,"Lỗi auto scan end chưa chỉnh được, scan tay",1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS02,G,L55S7W-HVD,41.0,NG_BUFFER,NG Buffer불량,복합,"kẹt boar máy loader scan start boar, Lỗi auto scan end chưa chỉnh được, scan tay",1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS02,H,L55S7W-HVD,19.0,NG_BUFFER,NG Buffer불량,복합,"kẹt boar máy loader scan start boar, Lỗi auto scan end chưa chỉnh được, scan tay",1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS02,TOTAL,L55S7W-HVD,45.0,EQUIP_FAIL,설비고장(기타),복합,"Lỗi auto scan end chưa chỉnh được, scan tay",1,,2456.0,2124.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS02,TOTAL,L55S7W-HVD,60.0,NG_BUFFER,NG Buffer불량,복합,"kẹt boar máy loader scan start boar, Lỗi auto scan end chưa chỉnh được, scan tay",2,,2456.0,2124.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS03,F,L65E70A-HVD,43.0,PRINTER,Printer불량,복합,lỗi keo,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS03,G,L65E70A-HVD,51.0,PRINTER,Printer불량,복합,lỗi printer từ 23:00-23:50,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS03,H,L65E70A-HVD,26.0,ETC,기타,복합,hàng lỗi chờ repair,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS03,J,L65E70A-HVD,33.0,PRINTER,Printer불량,복합,lỗi keo,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS03,TOTAL,L65E70A-HVD,127.0,PRINTER,Printer불량,복합,lỗi keo,1,,1350.0,958.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS03,TOTAL,L65E70A-HVD,26.0,ETC,기타,복합,hàng lỗi chờ repair,2,,1350.0,958.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS04,F,L65E70A-HVD,95.0,CHANGE_MODEL,모델교체,복합,change model từ 20:00-21:30,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS04,H,L65E70A-HVD,50.0,PRINTER,Printer불량,복합,Lỗi keo vừa chạy vừa pass,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS04,TOTAL,L65E70A-HVD,95.0,CHANGE_MODEL,모델교체,복합,change model từ 20:00-21:30,1,,1320.0,1018.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS04,TOTAL,L65E70A-HVD,50.0,PRINTER,Printer불량,복합,Lỗi keo vừa chạy vừa pass,2,,1320.0,1018.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS05,F,L65S7-HVD,69.0,ETC,기타,복합,lỗi stopped,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS05,G,L65S7-HVD,76.0,ETC,기타,복합,"lỗi stopped, chạy lại lúc 23:10",1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS05,H,L65S7-HVD,49.0,PRINTER,Printer불량,복합,"Lỗi AI scan sót công đoạn 15 phút, lỗi keo + lỗi lệch linh kiện vừa chạy vừa chỉnh",1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS05,I,L65S7-HVD,67.0,DONE_PLAN,계획완료,복합,"Hàng chờ repair chưa end số lượng, kết thúc model lúc 03:30, change model L65S7A-HVD",1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS05,TOTAL,L65S7-HVD,145.0,ETC,기타,복합,lỗi stopped,1,,2456.0,1756.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS05,TOTAL,L65S7-HVD,49.0,PRINTER,Printer불량,복합,"Lỗi AI scan sót công đoạn 15 phút, lỗi keo + lỗi lệch linh kiện vừa chạy vừa chỉnh",2,,2456.0,1756.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS05,TOTAL,L65S7-HVD,67.0,DONE_PLAN,계획완료,복합,"Hàng chờ repair chưa end số lượng, kết thúc model lúc 03:30, change model L65S7A-HVD",3,,2456.0,1756.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS08,H,L65S7A-HVD,18.0,MOUTER,Mouter불량,복합,Moutor lỗi pickup,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS08,I,L65S7A-HVD,12.0,MOUTER,Mouter불량,복합,Moutor lỗi pickup,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS08,J,L65S7A-HVD,20.0,MOUTER,Mouter불량,복합,kẹt boar moutor 3,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS08,TOTAL,L65S7A-HVD,50.0,MOUTER,Mouter불량,단일,Moutor lỗi pickup,1,,2400.0,2160.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS11,F,L75E70NA-HVD,120.0,AOI_SAOI,AOI/S-AOI불량,복합,lỗi chương trình SAOI không test được hàng,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS11,H,L75E70NA-HVD,120.0,MATERIAL,자재부족,복합,"change model thiếu liệu 22:55-00:40, sai liệu đến 02:00 chạy boar đầu.",1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS11,I,L65FE8N_HHS,62.0,COMP_ERR,부품불량,복합,Lỗi lệch + missing linh kiện,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS11,J,L65FE8N_HHS,67.0,ETC,기타,복합,Lỗi stopped,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS11,TOTAL,L75E70NA-HVD,120.0,AOI_SAOI,AOI/S-AOI불량,복합,lỗi chương trình SAOI không test được hàng,1,,860.0,345.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS11,TOTAL,L75E70NA-HVD,120.0,MATERIAL,자재부족,복합,"change model thiếu liệu 22:55-00:40, sai liệu đến 02:00 chạy boar đầu.",2,,860.0,345.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS11,TOTAL,L75E70NA-HVD,62.0,COMP_ERR,부품불량,복합,Lỗi lệch + missing linh kiện,3,,860.0,345.0,0.0,0.0,0.0,0.0
2026-06-11,NIGHT,SMT,PS11,TOTAL,L75E70NA-HVD,67.0,ETC,기타,복합,Lỗi stopped,4,,860.0,345.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS01,A,L65CA9N_HVD,29.0,AOI_SAOI,AOI/S-AOI불량,복합,Scan sót công đoạn AI,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS01,B,L65CA9N_HVD,39.0,MOUTER,Mouter불량,복합,Lỗi nozzle máy mounter #4,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS01,C,L65CA9N_HVD,17.0,AOI_SAOI,AOI/S-AOI불량,복합,Scan sót công đoạn AI,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS01,D,L65CA9N_HVD,21.0,AOI_SAOI,AOI/S-AOI불량,복합,Scan sót công đoạn AI,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS01,F,L65CA9N_HVD,35.0,ETC,기타,복합,lổi cắm lêch linh kiện,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS01,TOTAL,L65CA9N_HVD,67.0,AOI_SAOI,AOI/S-AOI불량,복합,Scan sót công đoạn AI,1,,1375.0,1115.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS01,TOTAL,L65CA9N_HVD,39.0,MOUTER,Mouter불량,복합,Lỗi nozzle máy mounter #4,2,,1375.0,1115.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS01,TOTAL,L65CA9N_HVD,35.0,ETC,기타,복합,lổi cắm lêch linh kiện,3,,1375.0,1115.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS02,A,L55S7_HVD,22.0,MOUTER,Mouter불량,복합,Mounter #3 lỗi nozzle 9:15 - 9:27,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS02,B,L55S7_HVD,34.0,PRINTER,Printer불량,복합,printer lỗi keo đỏ,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS02,C,L55S7_HVD,6.0,AOI_SAOI,AOI/S-AOI불량,복합,Scan sót công đoạn AI,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS02,D,L55S7_HVD,19.0,AOI_SAOI,AOI/S-AOI불량,복합,Scan sót công đoạn AI,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS02,F,L55S7_HVD,33.0,MOUTER,Mouter불량,복합,Reflow kẹt board,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS02,TOTAL,L55S7_HVD,55.0,MOUTER,Mouter불량,복합,Mounter #3 lỗi nozzle 9:15 - 9:27,1,,2750.0,2344.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS02,TOTAL,L55S7_HVD,34.0,PRINTER,Printer불량,복합,printer lỗi keo đỏ,2,,2750.0,2344.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS02,TOTAL,L55S7_HVD,25.0,AOI_SAOI,AOI/S-AOI불량,복합,Scan sót công đoạn AI,3,,2750.0,2344.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS03,A,L55E70NA_HVD,120.0,WAITING_SMT,SMT대기,복합,Chờ board AI,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS03,B,L55E70NA_HVD,120.0,WAITING_SMT,SMT대기,복합,Chờ board AI,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS03,C,L55E70NA_HVD,32.0,WAITING_SMT,SMT대기,복합,Vừa chạy vừa chờ board AI,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS03,E,L65S7A_HVD,73.0,CHANGE_MODEL,모델교체,복합,Change model từ 15:15 - 16:22,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS03,TOTAL,L55E70NA_HVD,272.0,WAITING_SMT,SMT대기,복합,Chờ board AI,1,,1771.0,866.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS03,TOTAL,L55E70NA_HVD,73.0,CHANGE_MODEL,모델교체,복합,Change model từ 15:15 - 16:22,2,,1771.0,866.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS04,A,L65E70A_HVD,10.0,INLOADER,Inloader불량,단일,Auto scan inloader lỗi,1,Kỹ thuật điều chỉnh,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS04,B,L65E70A_HVD,9.0,INLOADER,Inloader불량,단일,Auto scan inloader lỗi,1,Kỹ thuật điều chỉnh,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS04,C,L65E70A_HVD,8.0,INLOADER,Inloader불량,단일,Auto scan inloader lỗi,1,Kỹ thuật điều chỉnh,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS04,TOTAL,L65E70A_HVD,27.0,INLOADER,Inloader불량,단일,Auto scan inloader lỗi,1,Kỹ thuật điều chỉnh,1375.0,1333.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS05,A,L65S7_MPS,120.0,CHANGE_MODEL,모델교체,복합,Change model sample tử 7:30 -,1,Kỹ thuật điều chỉnh | Kỹ thuật điều chỉnh,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS05,C,L55S7_HVD,110.0,CHANGE_MODEL,모델교체,복합,Change model từ 11:00 - 13:25,1,Kỹ thuật điều chỉnh | Kỹ thuật điều chỉnh,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS05,D,L55S7_HVD,28.0,MOUTER,Mouter불량,복합,Lỗi băng tải máy mounter #2,1,Kỹ thuật điều chỉnh | Kỹ thuật điều chỉnh,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS05,E,L55S7_HVD,22.0,COMP_ERR,부품불량,복합,Lỗi lệch linh kiện,1,Kỹ thuật điều chỉnh | Kỹ thuật điều chỉnh,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS05,F,L55S7_HVD,45.0,MOUTER,Mouter불량,복합,Máy mounter#1 lổi sensor bàn nâng,1,Kỹ thuật điều chỉnh | Kỹ thuật điều chỉnh,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS05,TOTAL,L65S7_MPS,230.0,CHANGE_MODEL,모델교체,복합,Change model sample tử 7:30 -,1,Kỹ thuật điều chỉnh | Kỹ thuật điều chỉnh,1910.0,1090.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS05,TOTAL,L65S7_MPS,73.0,MOUTER,Mouter불량,복합,Lỗi băng tải máy mounter #2,2,Kỹ thuật điều chỉnh | Kỹ thuật điều chỉnh,1910.0,1090.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS05,TOTAL,L65S7_MPS,22.0,COMP_ERR,부품불량,복합,Lỗi lệch linh kiện,3,Kỹ thuật điều chỉnh | Kỹ thuật điều chỉnh,1910.0,1090.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS08,A,L65S7A_HVD,42.0,MOUTER,Mouter불량,복합,Lỗi trục máy mounter #1 từ 9:10 -,1,Kỹ thuật xử lý | Kỹ thuật xử lý,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS08,B,L65S7A_HVD,40.0,MOUTER,Mouter불량,복합,Lỗi trục máy mounter #1 từ 9:10 - 9:55,1,Kỹ thuật xử lý | Kỹ thuật xử lý,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS08,C,L65S7A_HVD,34.0,NEW_OP,신규OP교육,복합,OP mới sai thao tác,1,Kỹ thuật xử lý | Kỹ thuật xử lý,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS08,TOTAL,L65S7A_HVD,82.0,MOUTER,Mouter불량,복합,Lỗi trục máy mounter #1 từ 9:10 -,1,Kỹ thuật xử lý | Kỹ thuật xử lý,2750.0,2600.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS08,TOTAL,L65S7A_HVD,34.0,NEW_OP,신규OP교육,복합,OP mới sai thao tác,2,Kỹ thuật xử lý | Kỹ thuật xử lý,2750.0,2600.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS11,A,L65FE8N_HHS,26.0,SPI,SPI불량,복합,Lỗi SPI lệch khung từ 8:50 - 9:10,1,Kỹ thuật xử lý | Kỹ thuật xử lý,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS11,B,L65FE8N_HHS,41.0,WAITING_SMT,SMT대기,복합,Máy printer lỗi từ 10:50 - 11:00 Vừa chạy vừa chờ board AI,1,Kỹ thuật xử lý | Kỹ thuật xử lý,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS11,C,L65FE8N_HHS,47.0,WAITING_SMT,SMT대기,복합,Vừa chạy vừa chờ board AI,1,Kỹ thuật xử lý | Kỹ thuật xử lý,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS11,D,L65FE8N_HHS,8.0,WAITING_SMT,SMT대기,복합,Vừa chạy vừa chờ board AI,1,Kỹ thuật xử lý | Kỹ thuật xử lý,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS11,E,L65FE8N_HHS,43.0,WAITING_SMT,SMT대기,복합,Vừa chạy vừa chờ board AI,1,Kỹ thuật xử lý | Kỹ thuật xử lý,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS11,F,L65FE8N_HHS,29.0,WAITING_SMT,SMT대기,복합,Vừa chạy vừa chờ board AI,1,Kỹ thuật xử lý | Kỹ thuật xử lý,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS11,TOTAL,L65FE8N_HHS,26.0,SPI,SPI불량,복합,Lỗi SPI lệch khung từ 8:50 - 9:10,1,Kỹ thuật xử lý | Kỹ thuật xử lý,1375.0,1002.0,0.0,0.0,0.0,0.0
2026-06-12,DAY,SMT,PS11,TOTAL,L65FE8N_HHS,168.0,WAITING_SMT,SMT대기,복합,Máy printer lỗi từ 10:50 - 11:00 Vừa chạy vừa chờ board AI,2,Kỹ thuật xử lý | Kỹ thuật xử lý,1375.0,1002.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS01,F,L65CA9N-HVD,52.0,PRINTER,Printer불량,복합,"lỗi keo vừa chạy vừa pass 20:00-20:40,kẹt boar giữ máy scan và printer 15 phút",1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS01,G,L65CA9N-HVD,6.0,PRINTER,Printer불량,복합,"lỗi keo vừa chạy vừa pass 20:00-20:40,kẹt boar giữ máy scan và printer 15 phút",1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS01,I,L65CA9N-HVD,35.0,MOUTER,Mouter불량,복합,"lỗi keo vừa chạy vừa pass ,lỗi moutor bị văng linh kiện,kĩ thuật vừa chạy vừa chỉnh",1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS01,J,L65CA9N-HVD,19.0,MOUTER,Mouter불량,복합,"lỗi keo vừa chạy vừa pass ,lỗi moutor bị văng linh kiện,kĩ thuật vừa chạy vừa chỉnh",1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS01,TOTAL,L65CA9N-HVD,52.0,PRINTER,Printer불량,복합,"lỗi keo vừa chạy vừa pass 20:00-20:40,kẹt boar giữ máy scan và printer 15 phút",1,,1320.0,1155.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS01,TOTAL,L65CA9N-HVD,60.0,MOUTER,Mouter불량,복합,"lỗi keo vừa chạy vừa pass 20:00-20:40,kẹt boar giữ máy scan và printer 15 phút | lỗi keo vừa chạy vừa pass ,lỗi moutor bị văng linh kiện,kĩ thuật vừa chạy vừa chỉnh | lỗi keo vừa chạy vừa pass ,lỗi moutor bị văng linh kiện,kĩ thuật vừa chạy vừa chỉnh",2,,1320.0,1155.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS02,F,L55S7-HVD,24.0,PRINTER,Printer불량,단일,"lỗi keo 10 phút,lỗi spi 10 phút",1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS02,TOTAL,L55S7-HVD,24.0,PRINTER,Printer불량,단일,"lỗi keo 10 phút,lỗi spi 10 phút",1,,2416.0,2488.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS03,F,L55F70NA-HVD,92.0,CHANGE_MODEL,모델교체,복합,change model từ 20:00-21:35,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS03,G,L55F70NA-HVD,20.0,CHANGE_MODEL,모델교체,복합,"vừa change model,line chạy chưa ổn định",1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS03,H,L55F70NA-HVD,32.0,UPH,UPH미달,복합,line không đáp ứng được target,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS03,I,L55F70NA-HVD,23.0,UPH,UPH미달,복합,line không đáp ứng được target,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS03,J,L55F70NA-HVD,29.0,UPH,UPH미달,복합,line không đáp ứng được target,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS03,TOTAL,L55F70NA-HVD,112.0,CHANGE_MODEL,모델교체,복합,change model từ 20:00-21:35,1,,1534.0,1100.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS03,TOTAL,L55F70NA-HVD,84.0,UPH,UPH미달,복합,line không đáp ứng được target,2,,1534.0,1100.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS04,F,L65E70A-HVD,9.0,ETC,기타,단일,,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS04,H,L65E70A-HVD,8.0,ETC,기타,단일,,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS04,TOTAL,L65E70A-HVD,17.0,ETC,기타,단일,,1,,1320.0,1320.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS05,F,L55S7-HVD,8.0,MOUTER,Mouter불량,복합,lỗi moutor,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS05,G,L55S7-HVD,12.0,MOUTER,Mouter불량,복합,lỗi moutor,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS05,H,L55S7-HVD,80.0,CHANGE_MODEL,모델교체,복합,change model L65E70A lúc 00:40-02:00,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS05,I,L65E70A-HVD,69.0,MOUTER,Mouter불량,복합,"vừa change model,line chạy chưa ổn định,lỗi moutor",1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS05,J,L65E70A-HVD,57.0,FEEDER,SMT Feeder불량,복합,"Lỗi feeder m3 20 phút, lỗi keo vừa chạy vừa pass",1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS05,TOTAL,L55S7-HVD,65.0,FEEDER,SMT Feeder불량,복합,"lỗi moutor | change model L65E70A lúc 00:40-02:00 | vừa change model,line chạy chưa ổn định,lỗi moutor | Lỗi feeder m3 20 phút, lỗi keo vừa chạy vừa pass",1,,1923.0,1383.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS05,TOTAL,L55S7-HVD,81.0,MOUTER,Mouter불량,복합,lỗi moutor,2,,1923.0,1383.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS05,TOTAL,L55S7-HVD,80.0,CHANGE_MODEL,모델교체,복합,change model L65E70A lúc 00:40-02:00,3,,1923.0,1383.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS08,G,L65S7A-HVD,28.0,AI_STOCK,AI자재부족,복합,vừa chạy vừa chờ boar AI từ 22:45,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS08,H,L65S7A-HVD,34.0,AI_STOCK,AI자재부족,복합,AI hết stock vừa chạy vừa chờ,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS08,J,L65S7A-HVD,37.0,AI_STOCK,AI자재부족,복합,AI hết stock vừa chạy vừa chờ,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS08,TOTAL,L65S7A-HVD,99.0,AI_STOCK,AI자재부족,단일,vừa chạy vừa chờ boar AI từ 22:45,1,,2400.0,2162.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS11,F,L65FE8N-HHS,120.0,AI_STOCK,AI자재부족,복합,AI hết stock,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS11,G,L65FE8N-HHS,120.0,AI_STOCK,AI자재부족,복합,AI hết stock,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS11,H,L65FE8N-HHS,29.0,ETC,기타,복합,chạy lại lúc 00:30,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS11,I,L65FE8N-HHS,33.0,PRINTER,Printer불량,복합,lỗi printer,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS11,J,L65FE8N-HHS,28.0,NG_BUFFER,NG Buffer불량,복합,Lỗi kẹt boar NG buffet ko tét được hàng,1,,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS11,TOTAL,L65FE8N-HHS,240.0,AI_STOCK,AI자재부족,복합,AI hết stock,1,,1320.0,650.0,0.0,0.0,0.0,0.0
2026-06-12,NIGHT,SMT,PS11,TOTAL,L65FE8N-HHS,29.0,ETC,기타,복합,chạy lại lúc 00:30,2,,1320.0,650.0,0.0,0.0,0.0,0.0
